"airport","arr_flights","arr_cancelled","arr_delayed","arr_delay_time","weather_prop","longitude_deg","latitude_deg","region_name","USAFID","lat","lon","temp","elev","wind.sp","vis.dist","rh","d","pct_delay","pct_cancel"
"FAR",525,2,117,8339,0.0414896516767971,-96.815803527832,46.9207000732422,"NorthDakota",722129,46.839,-96.664,18.8712593516209,280,3.18521060842434,15599.5592848181,75.2235885874353,14.6851054716177,0.222857142857143,0.00380952380952381
"FAT",1090,4,185,10673,0.0139052516039151,-119.718002,36.776199,"California",723890,36.767,-119.719,29.1592635212888,100.00920598389,3.3677047289504,16033.4902186421,38.1559944259619,1.02673738766339,0.169724770642202,0.0036697247706422
"FAY",357,9,92,5716,0.148221952117699,-78.880302,34.991199,"NorthCarolina",723035,34.991,-78.88,25.6455672068637,59.9847473784557,2.74804202483286,14326.5004766444,82.8530129339765,0.0353055913730484,0.257703081232493,0.0252100840336134
"FCA",494,2,59,4533,0.0492786490451738,-114.255996704102,48.3105010986328,"Montana",720923,48.726,-116.295,19.6051899907322,711,1.06696014828545,15875.249304912,53.1490401270484,157.119944319212,0.119433198380567,0.00404858299595142
"FLG",184,0,24,1638,0.00366300366300366,-111.670998,35.1385,"Arizona",723750,35.13,-111.671,19.852034261242,2138.45824411135,2.51111111111111,15897.1466809422,44.5315859984803,0.945156893976846,0.130434782608696,0
"FLL",7588,98,2296,171724,0.0272398105600933,-80.152702,26.072599,"Florida",722037,25.999,-80.241,28.3493230174081,3,2.77875848690592,14723.4387351779,76.5226909919947,12.0333526914376,0.302583025830258,0.0129151291512915
"FNT",280,11,44,2397,0.00704225352112676,-83.7435989379883,42.9654006958008,"Michigan",726370,42.966,-83.75,21.4231071779744,233.009832841691,2.94376237623762,14884.5693215339,68.3115790183273,0.525088739629743,0.157142857142857,0.0392857142857143
"FSD",573,8,137,9117,0.01849771132745,-96.741152,43.585463,"SouthDakota",726510,43.578,-96.754,21.4153535353535,435.00202020202,3.61666666666667,15477.6707070707,74.6108119584335,1.32651554290728,0.239092495636998,0.0139616055846422
"FSM",176,7,46,3102,0.0140520134228188,-94.367401,35.336601,"Arkansas",723440,35.333,-94.367,27.226964433416,141.001654259719,2.59842454394693,14221.0562913907,82.1180906966832,0.402061777703819,0.261363636363636,0.0397727272727273
"FWA",585,5,125,9596,0.0938243848147966,-85.195099,40.9785,"Indiana",725330,40.971,-85.206,21.7318942731278,252,2.85198237885463,14683.4123348018,77.1418416486299,1.23814864775948,0.213675213675214,0.00854700854700855
"GCC",62,0,13,620,0.1,-105.539001,44.3489,"Wyoming",726650,44.339,-105.541,19.7555421686747,1323.03373493976,4.24372716199756,15613.6072289157,63.4515204569094,1.11224807168048,0.209677419354839,0
"GCK",62,0,9,240,0.075,-100.723999023,37.9275016785,"Kansas",724515,37.927,-100.724,24.3265608465608,878.012698412698,4.92120890774125,14638.291005291,70.9004973480226,0.0557841698245267,0.145161290322581,0
"GEG",1167,1,212,11689,0.0179069321273706,-117.533997,47.6199,"Washington",720322,48.299,-116.56,18.5963179164795,648.084418500225,1.45231252806466,16020.3758419398,58.2657648827034,104.698697102438,0.181662382176521,0.000856898029134533
"GFK",188,0,19,1498,0.042837559972584,-97.176102,47.949299,"NorthDakota",720865,48.405,-97.371,18.8839981659789,251,4.11373449701424,14595.4669724771,73.1894387535898,52.692031037204,0.101063829787234,0
"GGG",87,1,15,638,0.101880877742947,-94.7115020751953,32.3839988708496,"Texas",722470,32.384,-94.712,29.4690036900369,113.985239852399,2.59222222222222,16021.7367773678,72.8950661039308,0.0467561128245926,0.172413793103448,0.0114942528735632
"GJT",351,2,53,3840,0.0462510231595166,-108.529387,39.126663,"Colorado",724760,39.117,-108.54,26.2080536912752,1474.76957494407,3.50632768361582,16049.0637583893,27.5156387111706,1.41163360281713,0.150997150997151,0.0056980056980057
"GNV",463,4,102,5603,0.111037395421479,-82.2717971802,29.6900997162,"Florida",722055,29.167,-82.233,26.6436090225564,27,2.18028436018957,14377.0065851364,87.0045127330359,58.2872667883003,0.220302375809935,0.00863930885529158
"GPT",392,8,94,5741,0.152821949066002,-89.070099,30.407301,"Mississippi",722138,30.368,-89.455,28.5,7,2.15068493150685,12844.9038901602,77.9144024814057,37.1771421435795,0.239795918367347,0.0204081632653061
"GRB",498,9,89,8047,0.0913272558477839,-88.130805,44.483459,"Wisconsin",726450,44.479,-88.137,19.8807426597582,213.145077720207,2.77539404553415,14611.292746114,76.9189579805545,0.698133774474896,0.178714859437751,0.0180722891566265
"GRI",100,1,18,470,0.346938775510204,-98.3096008300781,40.9674987792969,"Nebraska",725520,40.961,-98.317,21.8553880934439,565.995478522984,3.6772142316427,13133.7230188679,82.5507939708346,0.952983466914746,0.18,0.01
"GRK",331,7,54,4359,0.0125275166694571,-97.828903,31.0672,"Texas",722576,31.067,-97.833,29.2971297359357,309,3.62514351320321,15110.1474654378,63.0075803176251,0.390854091711782,0.163141993957704,0.0211480362537764
"GRR",1705,45,384,25909,0.0561947351342639,-85.52279663,42.88079834,"Michigan",726350,42.881,-85.524,21.3128546099291,244.992021276596,3.22331560283688,14770.6666666667,69.0933015592467,0.100582309614001,0.225219941348974,0.0263929618768328
"GSO",1228,48,323,23453,0.0814495468751762,-79.937302,36.097801,"NorthCarolina",723170,36.083,-79.95,24.3784467713787,271.529668411867,2.69389179755672,15393.7547993019,79.4368313296046,2.00262018139705,0.263029315960912,0.0390879478827362
"GSP",1455,33,337,23142,0.105758865592414,-82.218903,34.895699,"SouthCarolina",723120,34.884,-82.221,24.8310434782609,295.984347826087,2.0631993006993,15067.8782608696,73.8325205466755,1.31485471345785,0.231615120274914,0.022680412371134
"GST",26,0,4,242,0,-135.7070007,58.4253006,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,1409.06938628338,0.153846153846154,0
"GTF",166,0,19,901,0,-111.3710022,47.48199844,"Montana",726776,47.049,-109.467,17.6232311320755,1264.01650943396,3.37808056872038,15656.9976415094,59.4844634247293,151.518645679561,0.114457831325301,0
"GTR",114,0,22,1302,0.437019969278034,-88.5914001465,33.4502983093,"Mississippi",723307,33.45,-88.591,25.5176151761518,80,1.80397470641373,12887.1427280939,86.9254283728768,0.0497846187234321,0.192982456140351,0
"GUC",18,0,7,337,0,-106.928306,38.536346,"Colorado",724677,38.533,-106.933,16.8864795918367,2339.03826530612,2.11109693877551,15928.7895408163,52.3387315955961,0.552380145377263,0.388888888888889,0
"HDN",54,1,16,1230,0.0024390243902439,-107.2180023,40.48120117,"Colorado",725710,40.467,-107.217,19.6051104972376,2012,3.93980582524272,15902.704011065,41.7327955261937,1.58137231524511,0.296296296296296,0.0185185185185185
"HGR",19,0,6,418,0.188995215311005,-77.72949982,39.707901,"Maryland",724066,39.706,-77.73,23.7233793836344,215,2.46368477103301,13678.2268370607,69.3157555574151,0.215668620442578,0.31578947368421,0
"HHH",291,2,62,4111,0.356421755446964,-80.6975021362,32.2243995667,"SouthCarolina",720120,32.217,-80.7,27.0192159877018,6,2.5030792917629,15685.4246153846,83.5370630530511,0.855689410649861,0.213058419243986,0.00687285223367698
"HIB",53,0,3,203,0,-92.838997,47.3866,"Minnesota",726549,47.822,-92.689,17.1242737249838,404,1.89170164675492,15638.9761059089,74.959980375858,49.7031649197891,0.0566037735849057,0
"HLN",118,0,9,492,0.148373983739837,-111.983002,46.6068,"Montana",726797,45.777,-111.16,18.789798488665,1356.03526448363,2.8582806573957,16060.5743073048,54.9865318610127,111.92203887575,0.076271186440678,0
"HNL",4744,16,603,33366,0.00408256026345015,-157.924228,21.32062,"Hawaii",720646,37.513,-122.501,15.5011343584573,20,2.81851193499238,9740.47969735183,90.1972552804278,3842.70154493036,0.127107925801012,0.00337268128161889
"HOB",57,0,15,1009,0.0148662041625372,-103.2170029,32.6875,"NewMexico",722688,32.688,-103.217,27.8521560574949,1116,4.19465020576132,16059.9561943874,43.6920487401684,0.05559812571739,0.263157894736842,0
"HOU",5142,83,773,41083,0.0275367579827145,-95.2789,29.645399,"Texas",722440,29.638,-95.282,29.5873820754717,14,3.15094339622642,15427.8573113208,71.7621680770067,0.87558190164247,0.150330610657332,0.0161415791520809
"HPN",1022,27,244,21110,0.088076619742759,-73.7076034545898,41.0670013427734,"NewYork",725037,41.067,-73.708,22.1327124563446,121.469150174622,2.37846332945285,13929.6658905704,76.1062664987039,0.033244526282097,0.238747553816047,0.0264187866927593
"HRL",398,9,55,3207,0.0117866004962779,-97.6544036865234,26.2285003662109,"Texas",722505,26.228,-97.654,30.7051682692308,11,5.23273164861612,15809.1682692308,70.2144736060041,0.0686802690114207,0.138190954773869,0.0226130653266332
"HSV",875,24,173,11133,0.135226999529868,-86.775101,34.637199,"Alabama",723230,34.637,-86.786,25.5111216730038,195.984790874525,2.14376784015224,14433.5541825095,79.6452928279732,0.997369766979994,0.197714285714286,0.0274285714285714
"HTS",80,0,13,894,0.348,-82.557999,38.366699,"WestVirginia",724250,38.365,-82.558,23.1897875816993,254.928921568627,1.68788870703764,12921.6960784314,77.9236866641769,0.188920200485592,0.1625,0
"HVN",98,2,18,1298,0.00847457627118644,-72.88680267,41.26369858,"Connecticut",725045,41.264,-72.887,23.7456932773109,4,2.51398527865405,14643.9033613445,75.5314728463698,0.0373547993932143,0.183673469387755,0.0204081632653061
"HYA",31,0,9,846,0,-70.280403,41.6693,"Massachusetts",725067,41.669,-70.28,22.5993217054264,16.0067829457364,3.33676042677013,13888.6450048497,77.5044899998788,0.0472578144447484,0.290322580645161,0
"HYS",105,0,21,1440,0.153472222222222,-99.27320099,38.84220123,"Kansas",724518,38.842,-99.273,23.5978095238095,609,4.80361904761905,14664.2057142857,79.4462470030999,0.0283493284466116,0.2,0
"IAD",6182,127,1322,115731,0.0397625898078079,-77.455803,38.9445,"Virginia",724030,38.935,-77.483,24.4459016393443,96.9180327868852,2.40521739130435,14941.4821600771,69.7514186371707,2.57853044842313,0.213846651569072,0.0205435134260757
"IAG",68,0,10,878,0,-78.946198,43.1073,"NewYork",725287,43.107,-78.946,20.9090497737557,179.005656108597,3.7,14997.556561086,72.4226721499416,0.0370291159000362,0.147058823529412,0
"IAH",15200,122,3380,257676,0.0415592788288056,-95.3414001464844,29.9843997955322,"Texas",722430,29.967,-95.36,29.9629589632829,32.1252699784017,2.68088552915767,15749.0820734341,69.7179251048114,2.63685781333534,0.222368421052632,0.00802631578947368
"ICT",938,11,203,12201,0.0807894715195739,-97.433098,37.649899,"Kansas",724500,37.648,-97.433,25.9404527559055,408.121062992126,4.50816929133858,15425.3169291339,72.2952206019905,0.211335362083582,0.216417910447761,0.011727078891258
"IDA",205,2,12,668,0,-112.070999,43.514599,"Idaho",725785,43.515,-112.071,20.162037037037,1446,3.88342175066313,15968.8437086093,45.8530067923389,0.0445892385006829,0.0585365853658537,0.00975609756097561
"ILM",635,14,149,9273,0.0750719268240317,-77.9026031494141,34.2705993652344,"NorthCarolina",723020,34.267,-77.9,26.4240121580547,11.6246200607903,2.81425304878048,14878.2480974125,80.9051105348694,0.466267940696015,0.234645669291339,0.0220472440944882
"IMT",57,0,8,395,0,-88.1145019531,45.8184013367,"Michigan",726480,45.723,-87.094,17.4363357215967,186,2.58401639344262,13076.3995901639,80.8723736647896,79.8592785652673,0.140350877192982,0
"IND",4090,74,873,59658,0.0583176110782975,-86.294403,39.7173,"Indiana",724380,39.717,-86.294,23.4124888492418,245.983942908118,3.71151785714285,15122.0071364853,71.8546541617623,0.0479680004115655,0.213447432762836,0.0180929095354523
"INL",63,0,8,658,0.16565349544073,-93.4030990600586,48.5662002563477,"Minnesota",726544,48.016,-92.856,17.2083607636602,400,1.58885959129861,15527.392034233,70.6595244615202,73.356501686833,0.126984126984127,0
"ISP",453,10,110,6813,0.0369015988219704,-73.10019684,40.79520035,"NewYork",725016,40.822,-72.869,22.6754519505233,25,2.37604961832061,14001.7887725975,78.0653937038922,19.6851036651918,0.242825607064018,0.022075055187638
"ITH",88,0,11,812,0.0344827586206897,-76.4583969116211,42.4910011291504,"NewYork",725155,42.483,-76.467,18.9285714285714,335,2.43263888888889,14487.4382929642,82.9572280154413,1.13542323288421,0.125,0
"ITO",532,0,24,518,0.00206185567010309,-155.048004,19.721399,"Hawaii",720646,37.513,-122.501,15.5011343584573,20,2.81851193499238,9740.47969735183,90.1972552804278,3713.22613779864,0.0451127819548872,0
"JAC",610,4,121,7171,0.0149220655014786,-110.737998962402,43.6072998046875,"Wyoming",725776,43.6,-110.738,15.9173170731707,1965.04146341463,2.93827160493827,15674.4926829268,53.1018353299035,0.811701251045652,0.198360655737705,0.00655737704918033
"JAN",717,21,142,9700,0.0293393460544623,-90.075897,32.311199,"Mississippi",722350,32.311,-90.083,27.0310821806347,98.9967453213995,2.06903015484922,14462.427990236,75.325634334323,0.667887529123627,0.198047419804742,0.0292887029288703
"JAX",2954,49,747,50122,0.0856361898511587,-81.6878967285156,30.4941005706787,"Florida",722060,30.483,-81.7,27.2672859450727,10.1987075928918,2.73384491114701,14688.5525040388,81.6104745925556,1.69367994030459,0.252877454299255,0.0165876777251185
"JFK",11175,331,2912,287187,0.0548995394291067,-73.779317,40.639447,"NewYork",725030,40.777,-73.88,24.7689929328622,8.99469964664311,3.93939929328622,15392.6492932862,64.0385168056377,17.4918624005052,0.260581655480984,0.0296196868008949
"JLN",171,3,39,1868,0.183083511777302,-94.498299,37.151798,"Missouri",723495,37.152,-94.498,24.3162055335968,299.99604743083,2.55093966369931,13812.6630434783,84.2636015065185,0.0347379825113205,0.228070175438596,0.0175438596491228
"JMS",84,2,10,867,0,-98.67819977,46.92969894,"NorthDakota",720911,46.941,-98.018,18.3424782807499,427,3.94012826385709,15234.4469350412,84.6066496278065,50.1422390233578,0.119047619047619,0.0238095238095238
"JNU",500,4,79,3465,0.0151426907396622,-134.57600402832,58.3549995422363,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,1358.66733581211,0.158,0.008
"KOA",1438,4,127,5161,0.00357873210633947,-156.045603,19.738783,"Hawaii",720646,37.513,-122.501,15.5011343584573,20,2.81851193499238,9740.47969735183,90.1972552804278,3793.29856915596,0.088317107093185,0.00278164116828929
"KTN",268,3,53,3042,0.0522513440860215,-131.7140045,55.35559845,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,994.798185638793,0.197761194029851,0.0111940298507463
"LAN",279,8,59,3101,0.0411832517222684,-84.58740234375,42.7787017822266,"Michigan",725390,42.767,-84.6,20.8794616151545,266,2.88321608040201,14731.3160518445,70.0151199621656,1.65842617598702,0.211469534050179,0.028673835125448
"LAR",53,0,14,2991,0,-105.675003051758,41.3120994567871,"Wyoming",725645,41.312,-105.683,18.3967351874244,2217.01451027811,4.88928136419001,15672.192261185,44.5305422249384,0.668007255910346,0.264150943396226,0
"LAS",14360,132,2507,150361,0.0552003657200476,-115.151817,36.083361,"Nevada",723860,36.072,-115.167,34.784960718294,663.913580246914,2.9685393258427,16080.0572390572,14.6168315586429,1.85949879386608,0.17458217270195,0.00919220055710306
"LAW",113,2,18,1376,0.283632286995516,-98.4166030884,34.5676994324,"Oklahoma",723575,34.558,-98.417,29.6009512485137,338,4.10328467153285,15578.7360285375,62.2942445224896,1.07913989041871,0.15929203539823,0.0176991150442478
"LAX",19818,209,3595,235054,0.0346702269263225,-118.407997,33.942501,"California",722950,33.933,-118.408,20.62909632572,90.6891757696127,3.29304174950298,13843.7338629593,78.7811951159117,1.05646303430034,0.181400746795842,0.0105459683116359
"LBB",626,23,123,6964,0.08083712487067,-101.822998,33.663601,"Texas",722670,33.65,-101.823,28.5632096069869,988.013100436681,4.70644104803494,15851.0109170306,48.8586853781248,1.51236220862147,0.196485623003195,0.036741214057508
"LBE",97,5,35,2473,0.0404367165386171,-79.4048,40.275902,"Pennsylvania",725207,40.276,-79.405,20.0325467860049,361,1.63279088689992,13537.9536208299,86.7557746790307,0.0201649729320937,0.360824742268041,0.0515463917525773
"LBF",53,0,14,2856,0.280812324929972,-100.6839981,41.12620163,"Nebraska",725620,41.117,-100.7,21.5297720797721,848.817663817664,3.2735902926481,14460.1424501424,80.8486604559361,1.68628294547649,0.264150943396226,0
"LBL",52,0,12,715,0,-100.9599991,37.0442009,"Kansas",724516,37.044,-100.966,25.5532751091703,879,4.86441048034935,14934.3580786026,66.310972072124,0.533064263613383,0.230769230769231,0
"LCH",167,2,33,1678,0.115772128060264,-93.2232971191406,30.1261005401611,"Louisiana",722400,30.125,-93.228,28.6245928338762,3.6042345276873,2.14714518760196,14385.3200325733,79.9807009781681,0.468564662066911,0.197604790419162,0.0119760479041916
"LCK",98,0,20,1235,0.0566801619433198,-82.927803,39.813801,"Ohio",724285,39.814,-82.933,22.6858921161826,227,2.413258897418,15464.1282940361,72.7898604928056,0.444437147415965,0.204081632653061,0
"LEX",769,12,136,10095,0.057138941120826,-84.605904,38.036499,"Kentucky",724220,38.033,-84.606,24.8781818181818,301,2.74163461538461,14197,66.8243626629932,0.389161883755941,0.176853055916775,0.0156046814044213
"LFT",465,8,102,6219,0.0352871995236715,-91.987602,30.205299,"Louisiana",722405,30.205,-91.988,27.2495901639344,13,1.93713991769547,14570.7049180328,82.6293586333871,0.0506775442911005,0.219354838709677,0.0172043010752688
"LGA",15269,771,4121,353714,0.0496266890543101,-73.872597,40.777199,"NewYork",725030,40.777,-73.88,24.7689929328622,8.99469964664311,3.93939929328622,15392.6492932862,64.0385168056377,0.623747749846131,0.269893247756893,0.0504944659113236
"LGB",1377,6,171,10443,0.150756297725223,-118.149891,33.816523,"California",722970,33.812,-118.152,22.7604020100502,12.0422110552764,2.32598187311178,14380.2361809045,66.8080379966176,0.539357564066763,0.124183006535948,0.00435729847494553
"LIH",1262,3,117,5402,0.00329218106995885,-159.339005,21.976,"Hawaii",725945,40.978,-124.109,15.4598667776853,64.0099916736053,1.96325,11543.1873438801,84.6060865900315,3912.59279153284,0.0927099841521395,0.00237717908082409
"LIT",1273,19,251,16587,0.0996483247296922,-92.223728,34.729582,"Arkansas",723403,34.727,-92.239,26.7800224466891,78.0224466891134,2.39775533108867,14707.4500561167,78.1451356410231,1.42488655988878,0.197172034564022,0.0149253731343284
"LNK",234,6,53,4616,0.00247096614776378,-96.7592010498047,40.851001739502,"Nebraska",725510,40.85,-96.767,23.118476357268,362.026269702277,3.40149253731343,15080.0831873905,76.119284944069,0.665359274459192,0.226495726495726,0.0256410256410256
"LRD",246,3,41,4096,0.00711708099438653,-99.4616012573242,27.5438003540039,"Texas",722520,27.533,-99.467,32.7422588832487,155,5.10418781725888,16019.4898477157,54.289886713296,1.31362440664801,0.166666666666667,0.0121951219512195
"LSE",215,4,42,2427,0,-91.256699,43.879002,"Wisconsin",726430,43.879,-91.257,21.6845211581292,199.997772828508,2.83690078037904,15135.131403118,69.6931761878843,0.0241261391512433,0.195348837209302,0.0186046511627907
"LWB",65,1,26,1568,0.165816326530612,-80.3994979858,37.8582992554,"WestVirginia",724127,37.858,-80.4,21.0831215048297,702,1.19505102040816,14228.0767955801,75.925907336123,0.0552239632883711,0.4,0.0153846153846154
"LWS",93,0,2,85,0,-117.014999389648,46.3745002746582,"Idaho",725784,46.14,-115.6,20.8705802968961,451.195681511471,0.50445945945946,NA,64.2470367967955,111.868391768835,0.021505376344086,0
"LYH",62,5,10,772,0.266839378238342,-79.200401,37.326698,"Virginia",724100,37.321,-79.207,23.7455140186916,286,1.73018691588785,14655.1757009346,77.0822639908476,0.861349426562507,0.161290322580645,0.0806451612903226
"MAF",845,22,154,9897,0.0407556090661528,-102.202003,31.942499,"Texas",722650,31.943,-102.208,30.7490649064907,872.27502750275,4.70376940133038,15777.4378437844,44.8202603856758,0.568597411348679,0.182248520710059,0.0260355029585799
"MBS",257,3,51,4030,0.0902487540263077,-84.079597,43.532902,"Michigan",726379,43.533,-84.08,20.749667405765,204,3.22527839643652,14413.9035476718,69.7874761042393,0.0342662891604046,0.198443579766537,0.0116731517509728
"MCI",4826,76,945,56074,0.0263128914345103,-94.713898,39.2976,"Missouri",724460,39.283,-94.75,23.8061172472387,312.210705182668,3.87174468085107,14869.8266779949,79.4226929391698,3.50548466206221,0.195814338997099,0.015748031496063
"MCO",11523,158,2975,216046,0.0408239313498437,-81.3089981079102,28.4293994903564,"Florida",722050,28.429,-81.325,27.0588951310861,31.9915730337079,3.02752808988764,15232.9953183521,82.000692618644,1.56538330934118,0.25817929358674,0.0137117070207411
"MDT",564,8,95,6821,0.0770319906285768,-76.763397,40.193501,"Pennsylvania",723990,40.193,-76.772,24.1261061946903,94.9966814159292,2.25687361419069,14275.6814159292,70.3686098832582,0.732848075381899,0.168439716312057,0.0141843971631206
"MDW",7393,96,1127,61024,0.090454337182145,-87.752403,41.785999,"Illinois",725340,41.783,-87.752,23.4067567567568,188.258835758836,3.62151767151767,15244.1226611227,68.4635176992028,0.3351434446842,0.152441498715001,0.0129852563235493
"MEI",93,1,27,2414,0.00248550124275062,-88.7519,32.3326,"Mississippi",722340,32.333,-88.752,26.9116580310881,93.9948186528497,1.68986135181976,14500.7081174439,78.4100000912746,0.0454594865108975,0.290322580645161,0.010752688172043
"MEM",2271,58,452,29987,0.0341840219952004,-89.9766998291016,35.0424003601074,"Tennessee",723340,35.05,-90,27.3265288544358,98.0189655172414,2.55427092320966,15416.7663793103,75.8593173007261,2.28324382326681,0.199031263760458,0.0255394099515632
"MFE",498,10,110,8030,0.083640513251169,-98.237965,26.176141,"Texas",722506,26.184,-98.254,31.6005875440658,34,5.43941176470588,15662.3407755582,63.0033935279586,1.82317627159051,0.220883534136546,0.0200803212851406
"MFR",318,1,81,5562,0.00397713149391002,-122.873001098633,42.3741989135742,"Oregon",725970,42.367,-122.873,23.4594465648855,403.604961832061,1.94208015267176,15802.8883587786,49.2476163590729,0.800482671893294,0.254716981132075,0.00314465408805031
"MGM",335,5,68,4045,0.0712717553064739,-86.393997,32.300598,"Alabama",722260,32.3,-86.408,27.4688592839301,62.0083263946711,2.12001675041876,14579.7941666667,74.4717273536561,1.31779989547856,0.202985074626866,0.0149253731343284
"MHK",184,5,30,2263,0.0752164502164502,-96.6707992553711,39.140998840332,"Kansas",724555,39.135,-96.679,24.2164783427495,325.992467043314,2.74815864022663,15098.7719132893,80.6768989289525,0.972208289778956,0.16304347826087,0.0271739130434783
"MHT",699,14,158,11036,0.15996503545613,-71.435699,42.932598,"NewHampshire",726050,43.2,-71.503,19.8618759455371,105,1.73275208491281,13474.7526475038,77.1680208025741,30.2321962715831,0.226037195994278,0.0200286123032904
"MIA",7327,128,1812,134669,0.0348893453950891,-80.2906036376953,25.7931995391846,"Florida",722020,25.75,-80.383,28.5214226633581,8.18114143920596,2.45541770057899,15134.6799007444,73.7989928241476,10.4247570161211,0.247304490241572,0.0174696328647468
"MKE",2623,49,527,32640,0.0240605005053003,-87.896598815918,42.9472007751465,"Wisconsin",726400,42.947,-87.904,22.0086099585062,211.01867219917,3.56545643153527,15128.3174273859,68.736117078593,0.602816661110945,0.200914982844072,0.01868089973313
"MKG",62,2,18,2479,0.00887454618797902,-86.238197,43.169498,"Michigan",726360,43.167,-86.25,21.5813977389517,193,3.24326824254882,15520.6135163675,67.8607592833869,0.99670701677114,0.290322580645161,0.032258064516129
"MLB",229,2,49,3251,0.044530933670476,-80.645302,28.1028,"Florida",722040,28.101,-80.645,27.80884289746,8.00376293508937,3.33709981167608,14483.3414863594,81.5069488010869,0.202331007148913,0.213973799126638,0.00873362445414847
"MLI",412,7,88,5832,0.0376370821277668,-90.5075,41.448502,"Illinois",725440,41.45,-90.523,22.8480582524272,181,2.5667964946446,14647.0398058252,71.769423062023,1.3025466334029,0.213592233009709,0.0169902912621359
"MLU",259,3,53,3710,0.0744861803319661,-92.037697,32.510899,"Louisiana",722486,32.511,-92.041,28.1641330166271,24.9916864608076,1.59284009546539,15215.2767220903,75.9783673673606,0.309923979083469,0.204633204633205,0.0115830115830116
"MMH",31,3,4,392,0,-118.8379974,37.62409973,"California",723894,37.624,-118.85,18.3653987167736,2173,2.53712190650779,16063.1292392301,36.6334050471481,1.05712838564504,0.129032258064516,0.0967741935483871
"MOB",442,8,90,5900,0.00756227758007118,-88.242798,30.6912,"Alabama",722230,30.683,-88.25,27.4172839506173,67,2.11732979664014,13344.7451499118,83.4433916887242,1.14265564831318,0.203619909502262,0.0180995475113122
"MOT",213,0,29,1453,0.0633500357909807,-101.279998779297,48.2593994140625,"NorthDakota",720909,48.301,-102.406,17.6951945080092,684,3.68277599633532,15610.5503663004,80.2915740930032,83.4504315166245,0.136150234741784,0
"MQT",133,0,24,1738,0.0620294254371501,-87.395401,46.3536,"Michigan",726284,46.35,-87.4,15.3397986577181,372,2.27342281879194,14661.7669576897,78.4880933819611,0.533695884579577,0.180451127819549,0
"MRY",396,10,62,5380,0.255354449472097,-121.843002319336,36.5870018005371,"California",724915,36.587,-121.845,17.2159802306425,67.0543657331137,2.47543281121187,12209.7716405606,76.8092745978773,0.178361570703961,0.156565656565657,0.0252525252525253
"MSN",1282,38,253,19493,0.0685126472685852,-89.337502,43.1399,"Wisconsin",726410,43.133,-89.345,20.3614573346117,264.01150527325,2.03640730067243,14407.7612655801,75.4648398786507,0.97919285827186,0.197347893915757,0.0296411856474259
"MSO",452,2,85,5754,0.0306417504739179,-114.0910034,46.91630173,"Montana",725784,46.14,-115.6,20.8705802968961,451.195681511471,0.50445945945946,NA,64.2470367967955,144.14104664196,0.188053097345133,0.00442477876106195
"MSP",15200,69,2409,173811,0.041813810958384,-93.221802,44.882,"Minnesota",726580,44.882,-93.229,21.3434990439771,255.000956022945,3.632982791587,15149.2399617591,68.8720797828308,0.567119266949468,0.158486842105263,0.00453947368421053
"MSY",4713,59,843,55061,0.0440342741265391,-90.2580032348633,29.9934005737305,"Louisiana",722310,29.983,-90.278,29.0064015518914,6.35111542192047,2.46789524733269,15628.6032977692,74.9220433827424,2.2464298068522,0.178866963717377,0.012518565669425
