"airport","arr_flights","arr_cancelled","arr_delayed","arr_delay_time","longitude_deg","latitude_deg","region_name","USAFID","lat","lon","temp","elev","wind.sp","vis.dist","rh","d"
"MVY",3226,72,602,42228,-70.6143035889,41.3931007385,"Massachusetts",725066,41.393,-70.615,21.1135242641209,21,3.06847133757962,11699.7987271281,84.7818648994996,0.0591629533187024
"MYR",62374,1708,10214,660572,-78.9282989502,33.6796989441,"SouthCarolina",720613,33.828,-79.122,25.3681010289991,10,1.13966323666978,10159.0533208606,83.5067634723973,24.343828041103
"OAJ",11299,269,1687,104841,-77.612099,34.829201,"NorthCarolina",723069,34.829,-77.617,25.1537440758294,29,2.08815165876778,13018.981042654,83.7037907508069,0.447898636396369
"OAK",223876,5366,35835,1805297,-122.221001,37.721298,"California",724930,37.721,-122.221,19.3897228637413,26.8060046189376,4.0986143187067,15635.8845265589,72.7216758186123,0.0331362048709788
"OGD",457,16,87,4180,-112.0120010376,41.195899963379,"Utah",725750,41.196,-112.012,24.2357142857143,1353.01298701299,3.04096228868661,15887.661038961,30.3266736491486,0.0111239035138238
"OGG",124317,1235,16614,831212,-156.431212,20.898543,"Hawaii",720646,37.513,-122.501,15.5011343584573,20,2.81851193499238,9740.47969735183,90.1972552804278,3745.98378964311
"OGS",2196,111,377,46518,-75.4655,44.6819,"NewYork",726223,44.936,-74.846,19.4430894308943,65.005081300813,2.19806122448979,14013.1026422764,75.7993852149314,56.4509422085557
"OKC",101401,2370,19481,1182976,-97.6007,35.393101,"Oklahoma",723530,35.383,-97.601,26.9960034752389,397.211120764553,4.55182608695652,15302.4491746308,73.3404632210284,1.12350914627587
"OMA",107862,2441,19011,1091162,-95.894096,41.3032,"Nebraska",725500,41.3,-95.9,23.6602261048304,299.001027749229,3.69701952723536,15476.8376156218,73.9965003531295,0.608149549624636
"OME",3215,123,347,14413,-165.445007324219,64.5121994018555,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,3094.90088580047
"ONT",104473,1997,18124,966025,-117.600997924805,34.0559997558594,"California",722899,33.975,-117.637,24.4199481865285,207.976683937824,2.56173800259403,14784.9779792746,59.3456717943128,9.59856525722249
"ORD",1326258,39828,232224,18889013,-87.9048,41.9786,"Illinois",725300,41.96,-87.934,22.4955715756952,204.99588053553,3.39680741503604,15262.2790937178,69.0750994955844,3.17888556788257
"ORF",95577,2881,18060,1156306,-76.201202,36.8946,"Virginia",723080,36.9,-76.2,25.9010169491525,9,3.51928632115548,15149.179661017,76.2927876432513,0.60989186821608
"ORH",4831,246,1096,83325,-71.875702,42.2673,"Massachusetts",725100,42.267,-71.876,20.4232106339468,309.997955010225,3.63139059304704,14373.0490797546,77.6671823051768,0.0414014541140525
"OTH",1766,62,369,26080,-124.246002197266,43.4170989990234,"Oregon",725975,42.6,-123.364,16.9750244857982,1171,2.08079207920792,12003.9412340842,70.4147841313631,115.749720231049
"OTZ",3217,116,328,16096,-162.598999,66.88469696,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,3053.06028746817
"OWB",486,18,110,5014,-87.16680145,37.74010086,"Kentucky",724237,37.74,-87.167,24.5510440835267,124,2.36496519721578,14722.0441347271,79.8280468744463,0.0207507941080273
"PAE",8110,186,1435,75340,-122.281998,47.9063,"Washington",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,63.1928249766898
"PAH",4288,166,779,62518,-88.7738037109375,37.0607986450195,"Kentucky",724350,37.056,-88.774,25.0277617675312,125.998078770413,1.93083573487032,14106.4447646494,76.7529454340618,0.53386919286559
"PBG",4863,201,810,92577,-73.4681015014648,44.6509017944336,"NewYork",726225,44.65,-73.468,19.6634279475983,71,1.86177437020811,13861.3504366812,75.2097024678761,0.100595913737043
"PBI",116406,3176,25205,1634297,-80.0955963134766,26.6832008361816,"Florida",722030,26.683,-80.1,27.8511893434824,6,3.22987630827783,15050.3948620362,78.9895828640069,0.438089464480887
"PDX",280131,4100,43246,2317738,-122.5979996,45.58869934,"Oregon",720202,45.417,-123.817,17.1632928475034,11,1.8246963562753,15043.8407557355,77.2386171110002,96.8995170153347
"PGD",27838,1034,7891,585416,-81.990501,26.9202,"Florida",722034,26.917,-81.991,27.5500461680517,8,2.89898148148148,15020.6534195933,86.4577328070157,0.359246801952035
"PGV",550,70,104,7417,-77.38529968,35.6352005,"NorthCarolina",723065,35.633,-77.385,25.4924691921497,8,1.89913281606573,14684.5828388864,79.2297280485169,0.246178755363622
"PHF",6022,156,923,63668,-76.492996,37.131901,"Virginia",723086,37.132,-76.493,25.3050704225352,16,2.75541941564562,13880.0507042254,77.2308267702431,0.0110140074391978
"PHL",462634,12300,79966,5712375,-75.241096496582,39.871898651123,"Pennsylvania",724080,39.873,-75.25,24.8537342386033,9,3.02611650485437,15026.7934044617,68.6113602190529,0.769623393628734
"PHX",788476,15543,127045,8136464,-112.005905,33.435302,"Arizona",722780,33.428,-112.017,36.0052106430155,337.039911308204,3.14669652855543,16039.1807095344,28.4223844319097,1.31121937823614
"PIA",17339,559,3195,222237,-89.693298,40.6642,"Illinois",725320,40.664,-89.693,22.8557167235495,201.996587030717,2.56958762886598,14574.954778157,72.6966579535989,0.0335611046216668
"PIB",2983,93,548,53296,-89.337097,31.4671,"Mississippi",722348,31.467,-89.337,25.8617699115044,91,1.33796460176991,12630.5734513274,87.60917971238,0.0144318498872266
"PIE",37202,1422,8864,676514,-82.687401,27.9102,"Florida",722116,27.911,-82.688,27.9792207792208,3,3.202407221665,14883.2194388778,82.5652415718268,0.106665070384524
"PIH",4011,19,334,26722,-112.596000671387,42.9098014831543,"Idaho",725780,42.917,-112.6,21.8628603104213,1365,4.14476614699332,16074.8636363636,36.6248623440052,0.864163713863316
"PIR",1865,62,283,28968,-100.2860031,44.38270187,"SouthDakota",726560,44.381,-100.286,20.5578528827038,526.019880715706,4.57337337337337,14648.4910536779,78.775668694209,0.189239470167005
"PIT",195190,4996,33798,2117911,-80.23290253,40.49150085,"Pennsylvania",725200,40.485,-80.217,21.934128440367,365.187155963303,2.57376146788991,14903.104587156,72.4119063748013,1.52680753965107
"PLN",4137,90,551,60836,-84.79669952,45.57089996,"Michigan",722145,45.426,-84.913,19.777245508982,209,2.0797816132441,15898.0045790771,70.1604922619075,18.4868782178904
"PNS",54658,1229,9756,600391,-87.1866,30.4734,"Florida",722223,30.473,-87.187,27.8894093686354,36.0010183299389,2.8745641025641,14940.9928644241,85.117873070975,0.0587178925375101
"PRC",3197,37,497,42248,-112.419998,34.654499,"Arizona",723723,34.652,-112.42,25.7013801756587,1539.99498117942,3.23498098859316,16088.9623588457,36.7121772861404,0.277876181903956
"PSC",20163,349,2835,185167,-119.119003295898,46.2647018432617,"Washington",720388,47.1,-122.287,19.3532584269663,164,0.558633093525179,15522.5784936479,74.8289880780722,258.878942174232
"PSG",3681,56,578,31876,-132.9450073,56.80170059,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,1164.87694653611
"PSM",1723,52,274,18204,-70.8233032227,43.0778999329,"NewHampshire",726055,43.078,-70.823,20.8899786780384,30.0405117270789,2.54243070362473,13118.2611940299,77.0927351909267,0.027024594286338
"PSP",58996,1202,9587,554832,-116.507004,33.8297,"California",722868,33.822,-116.507,35.6263504611331,137.03162055336,2.7551724137931,16093,22.4126346497374,0.856201014890474
"PUB",3721,94,524,54963,-104.497002,38.289101,"Colorado",724640,38.283,-104.5,25.1892177589852,1439.00528541226,3.66442307692308,15874.1479915433,48.673829374314,0.727114560159802
"PUW",2241,31,258,11510,-117.110001,46.7439,"Washington",725784,46.14,-115.6,20.8705802968961,451.195681511471,0.50445945945946,NA,64.2470367967955,133.77225305788
"PVD",71357,2243,13678,853268,-71.425668,41.725038,"RhodeIsland",725070,41.723,-71.433,22.5355079217148,18.9981360671016,3.2363466915191,14743.5079217148,76.6978308949769,0.649321027157104
"PVU",4031,180,772,48356,-111.723,40.2192,"Utah",725724,40.219,-111.723,24.393324775353,1371,2.77915057915058,15934.9756097561,41.3564613774606,0.0222389853288599
"PWM",47401,1492,8906,596981,-70.309303,43.646198,"Maine",726060,43.642,-70.317,20.5993271656855,19,2.56059071729958,13866.0782169891,73.7426384269294,0.775552418265362
"RAP",22503,572,3888,272841,-103.056999206543,44.0452995300293,"SouthDakota",726620,44.043,-103.057,19.2882838283828,966.054455445545,3.61273779983457,14611.5618811881,74.2035174902358,0.255696080789443
"RDD",6276,147,1031,78338,-122.2929993,40.50899887,"California",725920,40.5,-122.3,28.340607424072,153.003374578178,2.22446206115515,15986.8020247469,37.9967278958044,1.1625809577245
"RDM",27128,457,3893,257289,-121.1500015,44.2541008,"Oregon",720638,44.095,-121.2,21.1977324263038,1055,2.56203451407811,15976.5774000919,46.0196423531656,18.1350015380413
"RDU",250710,6439,44995,2855895,-78.7874984741211,35.8776016235352,"NorthCarolina",723060,35.867,-78.783,24.7079079079079,133.124124124124,2.28528528528529,15018.4454454454,78.415656351778,1.246584373688
"RFD",3602,105,610,36035,-89.097198,42.1954,"Illinois",725430,42.193,-89.1,21.6726053639847,226,2.72471264367817,14341.8879310345,76.213659906851,0.352848407957751
"RHI",3574,67,447,44565,-89.4674987792969,45.6311988830566,"Wisconsin",722332,45.469,-89.806,15.8515572592238,453,0.975419262098705,14020.6593195975,80.6710811335336,31.9382584994332
"RIC",90488,2401,16513,1073106,-77.3197021484375,37.505199432373,"Virginia",724010,37.5,-77.333,25.3041,50.501,2.825250501002,15266.67,74.3736000569475,1.30778957427729
"RIW",1444,56,224,24576,-108.459999084,43.064201355,"Wyoming",726720,43.064,-108.46,21.7028697571744,1685.91611479029,3.80033444816053,16076.7196467991,39.2635046388023,0.0223897781149136
"RKS",3011,77,455,42255,-109.065001,41.5942,"Wyoming",725744,41.594,-109.065,20.368400520156,2056.00520156047,4.23921052631579,16010.75390625,32.7656620100354,0.0222391408077985
"RNO",91114,1803,15760,867227,-119.767997741699,39.4990997314453,"Nevada",724880,39.484,-119.783,25.4017142857143,1341.01142857143,2.87048054919908,16077.9817142857,27.7427784373843,2.11574705178546
"ROA",9480,219,1368,88937,-79.975403,37.3255,"Virginia",724110,37.317,-79.975,24.3268872802482,358,2.24870734229576,15649.1747673216,70.0378489485433,0.945828456524962
"ROC",53229,1733,9787,636653,-77.672401,43.1189,"NewYork",725290,43.117,-77.677,21.3668789808917,169,3.13375796178344,15721.0180467091,67.360448773748,0.428925139663807
"ROW",5145,143,704,61413,-104.530998,33.301601,"NewMexico",722680,33.3,-104.533,30.0064308681672,1118.00321543408,3.83365906623236,15913.8199356913,37.7523312099194,0.257507783184797
"RST",11976,409,1861,131478,-92.5,43.908298,"Minnesota",726440,43.904,-92.5,19.3290766208251,401.93025540275,3.7112315270936,15118.9685658153,77.9034245473718,0.477915794718156
"RSW",176081,4936,32005,1977717,-81.7552032470703,26.5361995697021,"Florida",722108,26.536,-81.755,27.5125,9,2.68730569948187,14503.4887931034,82.9191993281368,0.0300210354852302
"SAF",7409,219,1219,87520,-106.088996887,35.617099762,"NewMexico",723656,35.617,-106.089,22.8778169014085,1934.01291079812,3.96978672985782,15812.0387323944,46.0659908052911,0.0110965967408576
"SAN",392430,7760,64359,3340634,-117.190002441,32.7336006165,"California",722900,32.733,-117.19,21.3463414634146,8.98439024390244,2.53931707317073,15364.432195122,78.8471498462119,0.0667858979480972
"SAT",168629,3868,30944,1748313,-98.469803,29.533701,"Texas",722530,29.533,-98.484,30.2294170403587,245.892376681614,4.19919282511211,15962.2457399103,61.9111210301631,1.37573070069745
"SAV",76334,2185,13908,898905,-81.20210266,32.12760162,"Georgia",722070,32.131,-81.202,27.4679702048417,15.8845437616387,2.91666666666667,15320.5111731844,81.0514162266413,0.378006245861128
"SBA",32387,726,5549,375642,-119.8399963,34.42620087,"California",723925,34.426,-119.842,17.978578892372,5.99373040752351,2.28253138075314,12448.2016718913,84.1330425738616,0.185131298506529
"SBN",28036,611,5085,398581,-86.317299,41.708698,"Indiana",725350,41.707,-86.317,21.093893129771,236.007633587786,2.77480842911877,14500.9513358779,77.4986236385378,0.190433448196669
"SBP",22276,392,3567,258550,-120.641998291,35.2368011475,"California",722897,35.237,-120.642,16.9354773869347,63.0040201005025,2.59375629405841,13561.4130653266,78.774020672831,0.0221119339113867
"SCC",3478,42,381,21459,-148.4649963,70.19470215,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,2782.38264006142
"SCE",5140,154,887,66713,-77.84852,40.849374,"Pennsylvania",725128,40.849,-77.85,19.6179824561403,378,1.2563596491228,13687.456871345,82.6420052928001,0.131247968129438
"SCK",3714,156,812,49347,-121.2379989624,37.894199371338,"California",724920,37.889,-121.25,26.1304247990815,8.00459242250287,3.49733796296296,16046.5074626866,46.1017481932828,1.2013765098617
"SDF",96739,2643,17125,1106479,-85.736,38.1744,"Kentucky",724230,38.181,-85.739,26.2502338634238,149,3.22843779232928,15608.8278765201,63.1634461770158,0.779329249834156
"SEA",729771,11161,117034,6367044,-122.311134,47.449162,"Washington",720388,47.1,-122.287,19.3532584269663,164,0.558633093525179,15522.5784936479,74.8289880780722,38.8677130403165
"SFB",47381,2247,12566,951915,-81.2375030517578,28.7775993347168,"Florida",722057,28.778,-81.244,27.6729785056295,17,3.00865979381443,15253.3592630502,80.1939833491474,0.634768403567096
"SFO",682704,14369,134727,9509936,-122.375,37.6189994812012,"California",724940,37.617,-122.383,19.0491136600626,4.97080291970803,5.42286012526096,15799.0531803962,71.173367266221,0.738862875883828
"SGF",33900,885,5558,338990,-93.388603,37.245701,"Missouri",724400,37.233,-93.4,24.5083333333333,387.336050724638,3.25063520871144,15193.589673913,78.1220552614278,1.73564017935127
"SGU",14453,108,1860,122052,-113.510306,37.036389,"Utah",724754,37.091,-113.6,31.1473363774734,896,2.96073059360731,15755.604261796,20.8506199516503,10.0106440832505
"SHD",3381,89,632,72809,-78.8964,38.263802,"Virginia",724105,38.264,-78.896,22.0573866187697,366,1.18778625954198,14559.9398293669,77.9751551063649,0.0412834104481032
"SHR",1760,47,222,20095,-106.980003356934,44.7691993713379,"Wyoming",726660,44.767,-106.98,20.6520833333333,1209.03541666667,2.90817610062893,15854.403125,55.1493537599295,0.244559078166906
"SHV",24897,639,3820,247502,-93.8256,32.446602,"Louisiana",722480,32.447,-93.833,29.1736059479554,80.3717472118959,2.48638059701493,15798.1161710037,72.2775134983361,0.695797336186304
"SIT",5965,99,1026,48985,-135.361999511719,57.0471000671387,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,1287.56162787248
"SJC",245031,5565,37113,1911657,-121.929188,37.362452,"California",724945,37.359,-121.929,21.5909090909091,15.0050505050505,3.2949481865285,16027.9886363636,71.7449818424891,0.384204342931306
"SJT",7283,258,953,56876,-100.496002197266,31.3577003479004,"Texas",722630,31.352,-100.5,31.0151616499443,577.697881828317,3.56247191011236,16043.5730211817,48.8324781601764,0.738832710464614
"SLC",539637,6109,70174,4765964,-111.979746,40.785749,"Utah",725720,40.778,-111.978,26.9447968285431,1288.24479682854,3.52767857142857,15997.17839445,28.9792683415569,0.874100207993945
"SLN",3716,94,675,65924,-97.6521987915039,38.7910003662109,"Kansas",724586,38.791,-97.652,24.4610364683301,391.003838771593,3.97533718689788,15056.8674351585,77.2333224415314,0.017229182744793
"SMF",231246,4332,37607,1999581,-121.591003417969,38.6954002380371,"California",724839,38.695,-121.591,24.8254032258065,9.98655913978495,3.48454301075269,16062.7217741935,53.3588014932362,0.0445054277175691
"SMX",972,39,192,11022,-120.457001,34.898899,"California",723940,34.899,-120.457,16.4055954088953,73.1406025824964,2.09281609195402,9246.50646551724,83.4485655594472,0.0112310578676601
"SNA",192030,3876,29821,1432568,-117.867996,33.675701,"California",722977,33.676,-117.868,22.2858902575588,17,2.3640134529148,14688.3538633819,70.0969654557208,0.0332493433799221
"SPI",6221,186,1081,81056,-89.677902,39.844101,"Illinois",724390,39.845,-89.684,22.8358288770053,187,2.71714898177921,14222.9754010695,80.4140582999509,0.530120187757567
"SPS",4778,231,573,31645,-98.491898,33.9888,"Texas",723510,33.967,-98.493,29.4924764890282,313.984326018809,4.8141065830721,15716.2468619247,63.5000836446299,2.42617825207925
"SRQ",52336,1468,10337,608721,-82.554398,27.395399,"Florida",722115,27.395,-82.559,27.8480839416058,8.04653284671533,3.16127853881279,14769.3056569343,82.2210676025859,0.456492906915607
"STC",669,31,102,4584,-94.059898,45.5466,"Minnesota",726550,45.543,-94.06,19.1183050847458,312.004519774011,2.83279445727483,14980.1423728814,75.5115803955063,0.400380538787487
"STL",286056,7564,46828,2621125,-90.370003,38.748697,"Missouri",724340,38.747,-90.374,25.2749253731343,210.595024875622,3.28706467661692,15192.8726368159,69.6596771672991,0.39466085268834
"STS",13787,324,2045,139225,-122.8130035,38.50899887,"California",724957,38.504,-122.813,18.7313915857605,44.9697950377562,1.90617551462622,13331.0507011866,75.236942761752,0.555849066387247
"SUN",7663,133,818,43953,-114.2959976,43.50439835,"Idaho",725865,43.5,-114.3,17.0879478827362,1622,3.74804560260586,16089.0684039088,47.95820051441,0.586005300098192
"SUX",4185,142,802,48019,-96.382237,42.397605,"Iowa",725570,42.391,-96.384,21.362091503268,335.990662931839,3.2248127340824,14665.441643324,80.396534096511,0.748576171479061
"SWF",5451,168,1272,90978,-74.104797,41.504101,"NewYork",725038,41.5,-74.105,22.1832669322709,150,2.56130319148936,16393.8031914894,78.6181774508046,0.456323645499287
"SWO",3022,92,343,19083,-97.08570098877,36.161201477051,"Oklahoma",723545,36.161,-97.089,27.0355532786885,300.066598360656,3.85269709543568,14915.3155737705,71.021863002167,0.297013071292099
"SYR",52636,1713,10082,663056,-76.1063003540039,43.111198425293,"NewYork",725190,43.111,-76.104,20.8754416961131,126.563604240283,2.73757736516357,15284.1386925795,71.4300615860611,0.188031655234842
"TBN",631,38,59,5400,-92.140701,37.7416,"Missouri",724457,37.742,-92.15,23.542573320719,353,2.44734848484849,14321.389782403,81.7634055844998,0.818873717265112
"TLH",24435,563,3662,226052,-84.350304,30.3965,"Florida",722140,30.393,-84.353,27.434328358209,24.6492537313433,2.06363636363636,15100.3367537313,83.7659989763562,0.467253900118202
"TOL",5617,197,954,55205,-83.8078,41.5868,"Ohio",725360,41.583,-83.806,22.8491146318733,211,2.68647887323944,14378.6849953402,70.0519273278558,0.448277796177252
"TPA",350291,8390,65056,3945806,-82.533203125,27.9755001068115,"Florida",722110,27.962,-82.54,28.4155115511551,3.02475247524752,2.91478117258464,15099.7747524752,76.7028155912982,1.64286197259118
"TRI",11983,171,1725,114340,-82.407401,36.475201,"Tennessee",723350,36.475,-82.407,22.9284444444444,464.995555555556,1.27622222222222,13793.7477777778,76.1834685939985,0.0422504361171383
"TTN",11239,399,2795,209108,-74.8134994506836,40.2766990661621,"NewJersey",724095,40.277,-74.816,23.3059475806452,65,2.17585858585859,13817.7903225806,77.9598544553123,0.214754366570424
"TUL",72652,1714,13490,789836,-95.8880996704102,36.1983985900879,"Oklahoma",723560,36.199,-95.887,26.9146950092421,204.739371534196,3.28703703703704,14658.2985212569,78.0331170583386,0.119200843713906
"TUS",80070,1385,14150,834165,-110.938053,32.115004,"Arizona",722740,32.131,-110.955,31.4238347457627,774.796610169491,3.12532188841202,15882.1779661017,39.0619374468668,2.38970277072219
"TVC",18486,434,3113,210067,-85.5821990966797,44.7414016723633,"Michigan",726387,44.741,-85.583,20.1586585365854,191.99756097561,2.45073349633252,15530.243902439,69.4661475207583,0.0774351967605418
"TWF",4106,25,395,33365,-114.487999,42.4818,"Idaho",725866,42.482,-114.488,22.2669724770642,1276.85845347313,4.27129750982962,16009.6893840105,38.7734429532308,0.0222391365235799
"TXK",4640,145,554,33038,-93.990997,33.453701,"Arkansas",723418,33.454,-94.007,28.2451923076923,121.992788461538,2.21001206272618,15641.8557692308,70.7612824987042,1.48502295679411
"TYR",5871,284,768,43399,-95.4023971557617,32.3540992736816,"Texas",722448,32.354,-95.403,29.5379061371841,167.997593261131,3.10918984280532,16013.1167268351,66.7431094921271,0.057692711272557
"TYS",63669,1594,12165,844472,-83.994003,35.811001,"Tennessee",723260,35.811,-83.994,25.2269603524229,299,2.06981465136805,15358.5806167401,71.1167882534298,0.000292482417512035
"UIN",1655,100,384,32023,-91.19460297,39.94269943,"Illinois",724430,39.937,-91.195,22.9490546218487,233.004201680672,3.17383966244725,14296.5021008403,76.793451279552,0.634651002956818
"USA",5534,331,1176,78443,-80.709099,35.387798,"NorthCarolina",722132,35.388,-80.709,23.6421152030217,215,0.867928098391676,14412.9690821256,80.3392145859578,0.0241879166948554
"VCT",1286,36,103,17116,-96.9185028076172,28.8526000976562,"Texas",722550,28.85,-96.93,29.7498151571165,35.9981515711645,3.77006487488415,14980.2070240296,71.8610969205087,1.15646726163696
"VEL",2634,107,371,25166,-109.510002,40.440899,"Utah",725705,40.441,-109.512,22.9877892030848,1608.00385604113,2.55406824146982,16026.8097686375,34.840192518591,0.169458640254887
"VLD",4510,41,521,48438,-83.2767028808594,30.7824993133545,"Georgia",722166,30.783,-83.277,26.7824977210574,60,1.80257352941176,13647.5505925251,80.3559070137642,0.0624915869863846
"VPS",43001,1185,8034,512523,-86.525398,30.4832,"Florida",722210,30.483,-86.525,27.6574483775811,26.9631268436578,2.53163340724316,14839.0162241888,80.0845860690762,0.0441488320032302
"WRG",3680,57,641,32530,-132.3699951,56.48429871,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,1115.1510254845
"WYS",1309,4,129,7748,-111.1179962,44.68840027,"Montana",726764,44.683,-111.118,14.3391734052112,2025,2.14442446043165,15743.4573225517,57.6989486833744,0.600482701658744
"XNA",48357,1206,8264,505439,-94.306801,36.281898,"Arkansas",723436,36.282,-94.307,24.4228136882129,401.971482889734,2.66612749762131,14566.719581749,78.2750266796556,0.0211380243537409
"XWA",3365,102,534,50198,-103.748797,48.258387,"NorthDakota",720868,47.796,-103.254,18.9605685465383,643,3.59499080882353,15834.7035337311,74.4853927552172,63.2248038755337
"YAK",3674,59,523,23685,-139.660435,59.508717,"Alaska",720272,48.467,-122.421,18.7337224966322,44,1.88197752808989,14266.2198100407,74.4413045794844,1656.87006738765
"YKM",1335,27,170,6979,-120.5439987,46.56819916,"Washington",720388,47.1,-122.287,19.3532584269663,164,0.558633093525179,15522.5784936479,74.8289880780722,145.174360753205
"YNG",2,0,2,119,-80.67910004,41.26070023,"Ohio",725250,41.255,-80.683,21.0151515151515,361.011730205279,2.928305582762,13845.7201565558,74.7343599895899,0.712758883611399
"YUM",7534,115,1070,80907,-114.606003,32.656601,"Arizona",722810,32.817,-115.683,35.0138020833333,-12.0104166666667,3.28622047244095,16057.3815104167,24.9783311841963,102.301144922174
